,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_rank,params_window_length,system_attrs_nsga2:generation,state
165,165,-288089.78752983373,0.006857659906729549,2024-05-16 13:33:59.570362,2024-05-16 13:34:09.359715,0 days 00:00:09.789353,901,31,78,3,COMPLETE
166,166,-95.67934223173786,0.00015909833352238922,2024-05-16 13:34:09.362740,2024-05-16 13:34:15.308648,0 days 00:00:05.945908,258,39,42,3,COMPLETE
167,167,-853734.3931942852,0.008995880901882646,2024-05-16 13:34:15.310777,2024-05-16 13:34:22.114526,0 days 00:00:06.803749,551,28,62,3,COMPLETE
168,168,-5.751385730578821,5.0258896690384324e-05,2024-05-16 13:34:22.116521,2024-05-16 13:34:29.777707,0 days 00:00:07.661186,6,97,129,3,COMPLETE
169,169,-6.729131244789945,5.334702543443652e-05,2024-05-16 13:34:29.779510,2024-05-16 13:34:35.848223,0 days 00:00:06.068713,35,53,177,3,COMPLETE
170,170,-194.80541730443903,0.00029113344472605807,2024-05-16 13:34:35.850287,2024-05-16 13:34:47.903002,0 days 00:00:12.052715,592,112,185,3,COMPLETE
171,171,-20.111507653635563,8.857762135936425e-05,2024-05-16 13:34:47.905291,2024-05-16 13:34:52.207365,0 days 00:00:04.302074,150,30,31,3,COMPLETE
172,172,-898.8528500603876,0.0003433799839080875,2024-05-16 13:34:52.209782,2024-05-16 13:35:00.087825,0 days 00:00:07.878043,199,68,135,3,COMPLETE
173,173,-864.3166378236556,0.0004710554196371004,2024-05-16 13:35:00.092668,2024-05-16 13:35:10.555308,0 days 00:00:10.462640,813,48,58,3,COMPLETE
174,174,-4.3494273949938655,4.3443610438097454e-05,2024-05-16 13:35:10.557532,2024-05-16 13:35:14.705623,0 days 00:00:04.148091,6,27,117,3,COMPLETE
175,175,-24.695614314008328,0.0001029062072116081,2024-05-16 13:35:14.707634,2024-05-16 13:35:18.601126,0 days 00:00:03.893492,162,10,24,3,COMPLETE
176,176,-5.3467261106732575,4.5369926780415275e-05,2024-05-16 13:35:18.603606,2024-05-16 13:35:23.843469,0 days 00:00:05.239863,4,52,66,3,COMPLETE
177,177,-13.950374184516415,7.500283340877037e-05,2024-05-16 13:35:23.845668,2024-05-16 13:35:27.690191,0 days 00:00:03.844523,39,3,10,3,COMPLETE
178,178,-16.662002020553565,7.469685789107826e-05,2024-05-16 13:35:27.691366,2024-05-16 13:35:30.925541,0 days 00:00:03.234175,39,2,10,3,COMPLETE
179,179,-4040.1952927818757,0.0007378124545307401,2024-05-16 13:35:30.927724,2024-05-16 13:35:36.650392,0 days 00:00:05.722668,258,26,56,3,COMPLETE
180,180,-26334.774395938497,0.0022254611664109048,2024-05-16 13:35:36.652581,2024-05-16 13:35:44.878026,0 days 00:00:08.225445,787,4,90,3,COMPLETE
181,181,-18994.074056138546,0.0013680525274857404,2024-05-16 13:35:44.880095,2024-05-16 13:35:48.548376,0 days 00:00:03.668281,162,2,24,3,COMPLETE
182,182,-3386.352595396522,0.0007624168162821029,2024-05-16 13:35:48.550421,2024-05-16 13:35:53.814343,0 days 00:00:05.263922,258,2,20,3,COMPLETE
183,183,-21.186047303874666,8.666458467042757e-05,2024-05-16 13:35:53.816338,2024-05-16 13:35:57.837081,0 days 00:00:04.020743,39,13,146,3,COMPLETE
184,184,-21.36944471183032,8.385844276667873e-05,2024-05-16 13:35:57.839075,2024-05-16 13:36:03.474601,0 days 00:00:05.635526,309,27,71,3,COMPLETE
185,185,-55625.59068396697,0.002456169554373183,2024-05-16 13:36:03.476730,2024-05-16 13:36:13.951577,0 days 00:00:10.474847,947,9,27,3,COMPLETE
186,186,-158.36495189766464,0.000262743800029864,2024-05-16 13:36:13.954791,2024-05-16 13:36:23.479661,0 days 00:00:09.524870,728,43,140,3,COMPLETE
187,187,-29.329806733023407,0.00010584511835748804,2024-05-16 13:36:23.481656,2024-05-16 13:36:33.821359,0 days 00:00:10.339703,343,114,146,3,COMPLETE
188,188,-37.39879633847941,0.00011719431105390693,2024-05-16 13:36:33.824098,2024-05-16 13:36:40.263737,0 days 00:00:06.439639,70,65,77,3,COMPLETE
189,189,-52697.21307821713,0.0023112520829960933,2024-05-16 13:36:40.267692,2024-05-16 13:36:46.314825,0 days 00:00:06.047133,499,25,37,3,COMPLETE
190,190,-4.1219790825311176,4.243845445065293e-05,2024-05-16 13:36:46.318321,2024-05-16 13:36:49.079491,0 days 00:00:02.761170,6,3,24,3,COMPLETE
191,191,-231.40680845434326,0.0003155836627663975,2024-05-16 13:36:49.081319,2024-05-16 13:37:02.111510,0 days 00:00:13.030191,999,14,69,3,COMPLETE
192,192,-4.135400001944878,4.3915718965757286e-05,2024-05-16 13:37:02.113518,2024-05-16 13:37:08.325011,0 days 00:00:06.211493,4,70,134,3,COMPLETE
193,193,-6.119200752540236,4.972328392034528e-05,2024-05-16 13:37:08.326611,2024-05-16 13:37:16.175940,0 days 00:00:07.849329,23,91,159,3,COMPLETE
194,194,-1551.7271773761418,0.0006640420743766571,2024-05-16 13:37:16.179031,2024-05-16 13:37:27.188943,0 days 00:00:11.009912,781,32,62,3,COMPLETE
195,195,-112815.97380718865,0.0041386033177481275,2024-05-16 13:37:27.191829,2024-05-16 13:37:38.541004,0 days 00:00:11.349175,779,79,104,3,COMPLETE
196,196,-53.25705713019828,0.0001529084108895942,2024-05-16 13:37:38.545431,2024-05-16 13:37:43.790118,0 days 00:00:05.244687,374,22,24,3,COMPLETE
197,197,-96.22082016074967,0.0001825471603999807,2024-05-16 13:37:43.792370,2024-05-16 13:37:50.231601,0 days 00:00:06.439231,363,16,142,3,COMPLETE
198,198,-4.6131563729554355,4.5921516471656596e-05,2024-05-16 13:37:50.233960,2024-05-16 13:37:54.213327,0 days 00:00:03.979367,4,24,77,3,COMPLETE
199,199,-239.1630901396952,0.0003135319903428716,2024-05-16 13:37:54.215688,2024-05-16 13:38:01.825946,0 days 00:00:07.610258,492,55,66,3,COMPLETE
200,200,-494896.698301803,0.008361545261542938,2024-05-16 13:38:01.827942,2024-05-16 13:38:15.685639,0 days 00:00:13.857697,809,129,130,4,COMPLETE
201,201,-371.8724991844869,0.00040075149594892974,2024-05-16 13:38:15.688970,2024-05-16 13:38:30.579233,0 days 00:00:14.890263,864,32,171,4,COMPLETE
202,202,-391.9069183707518,0.00040122015452308794,2024-05-16 13:38:30.582224,2024-05-16 13:38:45.355083,0 days 00:00:14.772859,981,38,159,4,COMPLETE
203,203,-12.606956757751195,6.64723478507629e-05,2024-05-16 13:38:45.356724,2024-05-16 13:38:52.016848,0 days 00:00:06.660124,6,73,88,4,COMPLETE
204,204,-5.90422404536138,4.75129514574091e-05,2024-05-16 13:38:52.018769,2024-05-16 13:38:56.932543,0 days 00:00:04.913774,21,26,34,4,COMPLETE
205,205,-16.74181341578066,8.451998703448067e-05,2024-05-16 13:38:56.934551,2024-05-16 13:39:02.860415,0 days 00:00:05.925864,263,14,33,4,COMPLETE
206,206,-1540.79846970872,0.00050126824124384,2024-05-16 13:39:02.863409,2024-05-16 13:39:12.311253,0 days 00:00:09.447844,505,35,77,4,COMPLETE
207,207,-44.184445578827045,8.663609017612971e-05,2024-05-16 13:39:12.313831,2024-05-16 13:39:25.641353,0 days 00:00:13.327522,21,152,161,4,COMPLETE
208,208,-1776.3267644693726,0.00046745416382817353,2024-05-16 13:39:25.642994,2024-05-16 13:39:32.586480,0 days 00:00:06.943486,186,46,176,4,COMPLETE
209,209,-17.550877403542767,7.931205500957242e-05,2024-05-16 13:39:32.588580,2024-05-16 13:39:38.882793,0 days 00:00:06.294213,35,53,62,4,COMPLETE
210,210,-4.498792836583866,4.553813111491746e-05,2024-05-16 13:39:38.885785,2024-05-16 13:39:42.877299,0 days 00:00:03.991514,4,15,181,4,COMPLETE
211,211,-747.2570191458938,0.00041528303718400014,2024-05-16 13:39:42.878297,2024-05-16 13:39:50.694459,0 days 00:00:07.816162,323,33,66,4,COMPLETE
212,212,-90.7333415014273,8.799240382180355e-05,2024-05-16 13:39:50.697453,2024-05-16 13:39:54.048655,0 days 00:00:03.351202,6,2,3,4,COMPLETE
213,213,-199592.03247529382,0.004522027090434425,2024-05-16 13:39:54.054221,2024-05-16 13:40:06.170647,0 days 00:00:12.116426,622,91,134,4,COMPLETE
214,214,-156326.2450873657,0.004405409777168018,2024-05-16 13:40:06.173717,2024-05-16 13:40:21.117314,0 days 00:00:14.943597,927,42,68,4,COMPLETE
215,215,-11.043426010442378,6.648622142659451e-05,2024-05-16 13:40:21.120349,2024-05-16 13:40:26.172783,0 days 00:00:05.052434,37,19,19,4,COMPLETE
216,216,-5.249886135986225,4.8288838647588084e-05,2024-05-16 13:40:26.175775,2024-05-16 13:40:32.614122,0 days 00:00:06.438347,6,39,129,4,COMPLETE
217,217,-34.38699012213746,0.00011836130578754336,2024-05-16 13:40:32.615956,2024-05-16 13:40:39.165050,0 days 00:00:06.549094,393,6,40,4,COMPLETE
218,218,-103960.8781972036,0.003890506791286248,2024-05-16 13:40:39.167105,2024-05-16 13:40:50.515259,0 days 00:00:11.348154,855,30,161,4,COMPLETE
219,219,-13.401230309353116,6.992540904784358e-05,2024-05-16 13:40:50.517695,2024-05-16 13:40:57.377952,0 days 00:00:06.860257,35,82,112,4,COMPLETE
220,220,-49.23008144285211,0.00014728108236995466,2024-05-16 13:40:57.379465,2024-05-16 13:41:06.777600,0 days 00:00:09.398135,435,84,104,4,COMPLETE
221,221,-6.407634663718999,5.03740255608298e-05,2024-05-16 13:41:06.782538,2024-05-16 13:41:12.143192,0 days 00:00:05.360654,39,43,144,4,COMPLETE
222,222,-124.3676612647348,0.00021565323307136392,2024-05-16 13:41:12.145530,2024-05-16 13:41:28.764513,0 days 00:00:16.618983,744,121,127,4,COMPLETE
223,223,-14.867290445047527,7.926274338996127e-05,2024-05-16 13:41:28.769289,2024-05-16 13:41:40.802100,0 days 00:00:12.032811,35,163,177,4,COMPLETE
224,224,-4.410849034622679,4.3536224746158625e-05,2024-05-16 13:41:40.803721,2024-05-16 13:41:48.723057,0 days 00:00:07.919336,4,90,127,4,COMPLETE
225,225,-6412.451104299196,0.0012284830638584724,2024-05-16 13:41:48.725103,2024-05-16 13:42:01.644953,0 days 00:00:12.919850,998,57,185,4,COMPLETE
226,226,-4.61487988387219,4.5742719558072086e-05,2024-05-16 13:42:01.650287,2024-05-16 13:42:05.481974,0 days 00:00:03.831687,4,25,66,4,COMPLETE
227,227,-83.10586948975943,0.00018845999283380422,2024-05-16 13:42:05.487704,2024-05-16 13:42:10.812917,0 days 00:00:05.325213,466,3,3,4,COMPLETE
228,228,-432.76358244528956,0.0002773448077666362,2024-05-16 13:42:10.816712,2024-05-16 13:42:15.912018,0 days 00:00:05.095306,293,17,22,4,COMPLETE
229,229,-4.765400089074629,4.451716776577105e-05,2024-05-16 13:42:15.914012,2024-05-16 13:42:19.700900,0 days 00:00:03.786888,19,6,25,4,COMPLETE
230,230,-231.3730153736336,0.00031873313760840945,2024-05-16 13:42:19.702970,2024-05-16 13:42:29.422356,0 days 00:00:09.719386,737,4,33,4,COMPLETE
231,231,-3.0340932020154905,3.8708595464935846e-05,2024-05-16 13:42:29.428465,2024-05-16 13:42:33.303076,0 days 00:00:03.874611,6,26,129,4,COMPLETE
232,232,-370.89885249056795,0.0003234314824670892,2024-05-16 13:42:33.312183,2024-05-16 13:42:38.667272,0 days 00:00:05.355089,429,11,41,4,COMPLETE
233,233,-221762.08645071514,0.0050687938556754535,2024-05-16 13:42:38.670793,2024-05-16 13:42:46.915040,0 days 00:00:08.244247,719,1,25,4,COMPLETE
234,234,-4.240410710349279,4.42323414717373e-05,2024-05-16 13:42:46.918993,2024-05-16 13:42:53.556341,0 days 00:00:06.637348,6,82,109,4,COMPLETE
235,235,-5.359750654222902,4.8984446534649735e-05,2024-05-16 13:42:53.558335,2024-05-16 13:42:56.184065,0 days 00:00:02.625730,6,3,94,4,COMPLETE
236,236,-3.2078563352603076,3.864670826910099e-05,2024-05-16 13:42:56.186059,2024-05-16 13:43:01.655704,0 days 00:00:05.469645,6,75,163,4,COMPLETE
237,237,-999.1669427027955,0.0003584805685095035,2024-05-16 13:43:01.657068,2024-05-16 13:43:08.029913,0 days 00:00:06.372845,231,91,95,4,COMPLETE
238,238,-21.283247853624317,9.630673340322114e-05,2024-05-16 13:43:08.032497,2024-05-16 13:43:12.093495,0 days 00:00:04.060998,67,36,62,4,COMPLETE
239,239,-107.74966556698985,0.00014133168415076576,2024-05-16 13:43:12.099586,2024-05-16 13:43:18.037328,0 days 00:00:05.937742,37,70,73,4,COMPLETE
240,240,-435.5200117331482,0.000387537807428944,2024-05-16 13:43:18.038718,2024-05-16 13:43:29.094524,0 days 00:00:11.055806,988,60,117,4,COMPLETE
241,241,-4.625856318654656,4.593467834313899e-05,2024-05-16 13:43:29.100173,2024-05-16 13:43:31.697030,0 days 00:00:02.596857,4,14,62,4,COMPLETE
242,242,-429207.84818856465,0.00941109166659025,2024-05-16 13:43:31.698877,2024-05-16 13:43:40.181165,0 days 00:00:08.482288,790,62,62,4,COMPLETE
243,243,-6.663896819288648,4.976953721726479e-05,2024-05-16 13:43:40.183877,2024-05-16 13:43:44.762884,0 days 00:00:04.579007,39,49,146,4,COMPLETE
244,244,-12303.816163419406,0.0013744559124190632,2024-05-16 13:43:44.764901,2024-05-16 13:43:52.728367,0 days 00:00:07.963466,779,2,3,4,COMPLETE
245,245,-4.170235804995491,4.402662860761819e-05,2024-05-16 13:43:52.730361,2024-05-16 13:43:55.340358,0 days 00:00:02.609997,6,14,117,4,COMPLETE
246,246,-4.680483344471375,4.566935960612481e-05,2024-05-16 13:43:55.342678,2024-05-16 13:43:57.661723,0 days 00:00:02.319045,4,6,122,4,COMPLETE
247,247,-8.875440300188876,5.751003554459312e-05,2024-05-16 13:43:57.663593,2024-05-16 13:44:00.375178,0 days 00:00:02.711585,21,11,36,4,COMPLETE
248,248,-4.07132708450076,4.3498921053860035e-05,2024-05-16 13:44:00.380932,2024-05-16 13:44:02.532521,0 days 00:00:02.151589,6,2,3,4,COMPLETE
249,249,-25.68823446312116,0.00010455134814496382,2024-05-16 13:44:02.533517,2024-05-16 13:44:05.116281,0 days 00:00:02.582764,100,1,10,4,COMPLETE
250,250,-5.241196011182029,4.460657083994908e-05,2024-05-16 13:44:05.118629,2024-05-16 13:44:10.039899,0 days 00:00:04.921270,21,58,185,5,COMPLETE
251,251,-4.216643678107425,4.428524078267808e-05,2024-05-16 13:44:10.041707,2024-05-16 13:44:13.575102,0 days 00:00:03.533395,4,36,56,5,COMPLETE
252,252,-45014.632203944886,0.002184032084189308,2024-05-16 13:44:13.576678,2024-05-16 13:44:19.879343,0 days 00:00:06.302665,724,8,19,5,COMPLETE
253,253,-20504.356647593573,0.0013702697302413604,2024-05-16 13:44:19.881672,2024-05-16 13:44:31.850099,0 days 00:00:11.968427,333,175,189,5,COMPLETE
254,254,-580.4244398010455,0.00023423885235793014,2024-05-16 13:44:31.852279,2024-05-16 13:44:35.483039,0 days 00:00:03.630760,6,39,66,5,COMPLETE
255,255,-37.31028352083553,0.00012346240098527425,2024-05-16 13:44:35.487541,2024-05-16 13:44:42.422282,0 days 00:00:06.934741,206,86,140,5,COMPLETE
256,256,-4.0620918774156936,4.299918094825216e-05,2024-05-16 13:44:42.423915,2024-05-16 13:44:46.979962,0 days 00:00:04.556047,21,57,98,5,COMPLETE
257,257,-35.544129542474685,0.00012199631886372579,2024-05-16 13:44:46.981141,2024-05-16 13:44:52.838772,0 days 00:00:05.857631,289,61,117,5,COMPLETE
258,258,-4.309868718953679,4.4092623434764836e-05,2024-05-16 13:44:52.840050,2024-05-16 13:44:55.511294,0 days 00:00:02.671244,6,13,29,5,COMPLETE
259,259,-4.272096807193034,4.285347183099833e-05,2024-05-16 13:44:55.512810,2024-05-16 13:44:59.848510,0 days 00:00:04.335700,4,61,62,5,COMPLETE
260,260,-27.629805484806553,0.00010750831587820566,2024-05-16 13:44:59.849507,2024-05-16 13:45:06.077096,0 days 00:00:06.227589,316,60,66,5,COMPLETE
261,261,-111826.61328923269,0.0044144568072720086,2024-05-16 13:45:06.080403,2024-05-16 13:45:15.121834,0 days 00:00:09.041431,582,90,186,5,COMPLETE
262,262,-1054.779697991384,0.0004697741829208169,2024-05-16 13:45:15.126092,2024-05-16 13:45:20.584493,0 days 00:00:05.458401,513,19,41,5,COMPLETE
263,263,-10.825023305702961,6.32798201065539e-05,2024-05-16 13:45:20.586487,2024-05-16 13:45:26.817451,0 days 00:00:06.230964,4,93,181,5,COMPLETE
264,264,-2141.313162768293,0.000591392492481245,2024-05-16 13:45:26.818469,2024-05-16 13:45:31.689667,0 days 00:00:04.871198,507,16,24,5,COMPLETE
265,265,-113261.01982479682,0.0034330554279898033,2024-05-16 13:45:31.692594,2024-05-16 13:45:36.949603,0 days 00:00:05.257009,613,18,134,5,COMPLETE
266,266,-414.74748362401823,0.00042221488556465174,2024-05-16 13:45:36.953050,2024-05-16 13:45:44.305779,0 days 00:00:07.352729,774,25,51,5,COMPLETE
267,267,-1434.4066913183847,0.0004910227582443432,2024-05-16 13:45:44.307661,2024-05-16 13:45:52.122932,0 days 00:00:07.815271,420,96,163,5,COMPLETE
268,268,-3.3444645608161943,3.933652696545883e-05,2024-05-16 13:45:52.125072,2024-05-16 13:45:54.873175,0 days 00:00:02.748103,6,18,129,5,COMPLETE
269,269,-126.7816461530736,0.00022890124179387057,2024-05-16 13:45:54.875454,2024-05-16 13:46:00.538922,0 days 00:00:05.663468,648,2,3,5,COMPLETE
270,270,-28456.135445657572,0.0022419805778009817,2024-05-16 13:46:00.539928,2024-05-16 13:46:04.443464,0 days 00:00:03.903536,508,3,3,5,COMPLETE
271,271,-198.6590812129122,0.00028933006354714657,2024-05-16 13:46:04.452850,2024-05-16 13:46:13.382174,0 days 00:00:08.929324,984,19,48,5,COMPLETE
272,272,-3.7955223577528536,3.8926327014623225e-05,2024-05-16 13:46:13.384205,2024-05-16 13:46:16.861669,0 days 00:00:03.477464,4,36,77,5,COMPLETE
273,273,-13.81701395828215,6.906197589942011e-05,2024-05-16 13:46:16.862975,2024-05-16 13:46:20.368926,0 days 00:00:03.505951,19,7,18,5,COMPLETE
274,274,-1135.8243306812574,0.0005839254241331463,2024-05-16 13:46:20.369923,2024-05-16 13:46:28.282196,0 days 00:00:07.912273,681,43,132,5,COMPLETE
275,275,-6.524260297145423,5.300773126841199e-05,2024-05-16 13:46:28.294610,2024-05-16 13:46:32.762445,0 days 00:00:04.467835,21,60,66,5,COMPLETE
276,276,-141.3185370014224,0.00023380034677846837,2024-05-16 13:46:32.763498,2024-05-16 13:46:43.710315,0 days 00:00:10.946817,613,143,181,5,COMPLETE
277,277,-26.71277684990691,0.00010450835753342254,2024-05-16 13:46:43.712866,2024-05-16 13:46:48.651698,0 days 00:00:04.938832,152,37,166,5,COMPLETE
278,278,-4.194465366901513,4.147105094467715e-05,2024-05-16 13:46:48.653830,2024-05-16 13:46:51.780312,0 days 00:00:03.126482,6,17,24,5,COMPLETE
279,279,-1075.8585971050165,0.0004373372428037271,2024-05-16 13:46:51.781996,2024-05-16 13:46:58.317987,0 days 00:00:06.535991,383,50,114,5,COMPLETE
280,280,-4.94188702934102,4.6868300047825404e-05,2024-05-16 13:46:58.319480,2024-05-16 13:47:00.663483,0 days 00:00:02.344003,6,6,49,5,COMPLETE
281,281,-37.835360046184306,0.000123793530404218,2024-05-16 13:47:00.665477,2024-05-16 13:47:06.281568,0 days 00:00:05.616091,359,43,130,5,COMPLETE
282,282,-63.394029142064994,0.00016031053750291334,2024-05-16 13:47:06.281568,2024-05-16 13:47:12.673686,0 days 00:00:06.392118,416,56,117,5,COMPLETE
283,283,-28.14707379233301,0.00010592188268604816,2024-05-16 13:47:12.673686,2024-05-16 13:47:20.626728,0 days 00:00:07.953042,103,105,109,5,COMPLETE
284,284,-4.148384115639292,4.411804906756231e-05,2024-05-16 13:47:20.626728,2024-05-16 13:47:23.904091,0 days 00:00:03.277363,6,21,122,5,COMPLETE
285,285,-29.892685882133605,9.63457197008461e-05,2024-05-16 13:47:23.904091,2024-05-16 13:47:27.166498,0 days 00:00:03.262407,149,3,3,5,COMPLETE
286,286,-876.6834751240982,0.0005192772466992107,2024-05-16 13:47:27.166498,2024-05-16 13:47:35.383121,0 days 00:00:08.216623,431,105,124,5,COMPLETE
287,287,-5.21913064671916,4.647529201807801e-05,2024-05-16 13:47:35.383121,2024-05-16 13:47:38.839661,0 days 00:00:03.456540,14,28,80,5,COMPLETE
288,288,-17.524102710047295,8.622730381722286e-05,2024-05-16 13:47:38.849079,2024-05-16 13:47:42.820065,0 days 00:00:03.970986,164,28,56,5,COMPLETE
289,289,-13.334137730394895,7.253495303648355e-05,2024-05-16 13:47:42.820065,2024-05-16 13:47:48.966453,0 days 00:00:06.146388,187,67,144,5,COMPLETE
290,290,-3.0071998927360237,3.6715418366591536e-05,2024-05-16 13:47:48.966453,2024-05-16 13:47:51.814137,0 days 00:00:02.847684,6,15,117,5,COMPLETE
291,291,-24.203701980302533,0.0001009101811930595,2024-05-16 13:47:51.814137,2024-05-16 13:47:55.451285,0 days 00:00:03.637148,153,10,24,5,COMPLETE
292,292,-3.8439381206258902,4.275994338696848e-05,2024-05-16 13:47:55.454277,2024-05-16 13:48:01.112572,0 days 00:00:05.658295,10,60,90,5,COMPLETE
293,293,-16680.797721016042,0.0011161215354702958,2024-05-16 13:48:01.114561,2024-05-16 13:48:04.046452,0 days 00:00:02.931891,6,16,19,5,COMPLETE
294,294,-23545.21146764624,0.00155468025617973,2024-05-16 13:48:04.047450,2024-05-16 13:48:08.323918,0 days 00:00:04.276468,286,1,3,5,COMPLETE
295,295,-9.404678644768348,6.121863081178984e-05,2024-05-16 13:48:08.325914,2024-05-16 13:48:12.806899,0 days 00:00:04.480985,28,29,65,5,COMPLETE
296,296,-232.20326408572515,0.0002974555979623726,2024-05-16 13:48:12.806899,2024-05-16 13:48:19.157884,0 days 00:00:06.350985,617,21,122,5,COMPLETE
297,297,-177.85137294413252,0.0002627139329437876,2024-05-16 13:48:19.159874,2024-05-16 13:48:26.682526,0 days 00:00:07.522652,625,26,63,5,COMPLETE
298,298,-6.3018695836513405,5.1078135297404256e-05,2024-05-16 13:48:26.684519,2024-05-16 13:48:31.253063,0 days 00:00:04.568544,4,32,108,5,COMPLETE
299,299,-290.0861793754299,0.0003521965393050521,2024-05-16 13:48:31.268688,2024-05-16 13:48:47.277292,0 days 00:00:16.008604,915,116,134,5,COMPLETE
300,300,-14.590939252537265,6.507706370906378e-05,2024-05-16 13:48:47.280282,2024-05-16 13:48:50.864251,0 days 00:00:03.583969,6,11,22,6,COMPLETE
301,301,-4.145830489798909,4.4100923034787e-05,2024-05-16 13:48:50.866267,2024-05-16 13:48:55.298988,0 days 00:00:04.432721,6,21,117,6,COMPLETE
302,302,-2083.551749947436,0.0006353917084905433,2024-05-16 13:48:55.298988,2024-05-16 13:49:08.633125,0 days 00:00:13.334137,796,100,129,6,COMPLETE
303,303,-5.173711789372424,4.774104587877016e-05,2024-05-16 13:49:08.633125,2024-05-16 13:49:13.676783,0 days 00:00:05.043658,10,56,116,6,COMPLETE
304,304,-606.2804009890039,0.00031557430036505406,2024-05-16 13:49:13.676783,2024-05-16 13:49:20.794758,0 days 00:00:07.117975,277,83,129,6,COMPLETE
305,305,-4.491938893141888,4.5498489408700304e-05,2024-05-16 13:49:20.794758,2024-05-16 13:49:23.306646,0 days 00:00:02.511888,6,3,13,6,COMPLETE
306,306,-6.367025806726526,4.863811562264928e-05,2024-05-16 13:49:23.306646,2024-05-16 13:49:29.985179,0 days 00:00:06.678533,4,53,117,6,COMPLETE
307,307,-16.16343176644289,8.102342548213917e-05,2024-05-16 13:49:29.985179,2024-05-16 13:49:37.648025,0 days 00:00:07.662846,267,36,163,6,COMPLETE
308,308,-4.280754638904112,4.434583519775642e-05,2024-05-16 13:49:37.651017,2024-05-16 13:49:44.644715,0 days 00:00:06.993698,6,65,117,6,COMPLETE
309,309,-21.68866370475689,9.717657337201713e-05,2024-05-16 13:49:44.644715,2024-05-16 13:49:49.927817,0 days 00:00:05.283102,162,59,111,6,COMPLETE
310,310,-9.338107587327656,5.9064553860558534e-05,2024-05-16 13:49:49.927817,2024-05-16 13:49:57.221987,0 days 00:00:07.294170,6,98,192,6,COMPLETE
311,311,-31.30888612710939,0.0001125646260014512,2024-05-16 13:49:57.221987,2024-05-16 13:50:01.411018,0 days 00:00:04.189031,105,25,25,6,COMPLETE
312,312,-3.9094853421454365,4.307363120456745e-05,2024-05-16 13:50:01.426639,2024-05-16 13:50:03.839987,0 days 00:00:02.413348,6,2,9,6,COMPLETE
313,313,-5.596341469540105,4.9136508878148555e-05,2024-05-16 13:50:03.839987,2024-05-16 13:50:06.400446,0 days 00:00:02.560459,4,6,9,6,COMPLETE
314,314,-11467.157039616914,0.0013735010900005316,2024-05-16 13:50:06.416067,2024-05-16 13:50:12.100944,0 days 00:00:05.684877,434,41,117,6,COMPLETE
315,315,-479.32755357929693,0.0002842600580919109,2024-05-16 13:50:12.100944,2024-05-16 13:50:16.208827,0 days 00:00:04.107883,274,19,111,6,COMPLETE
316,316,-5.460169255964932,4.942408038950443e-05,2024-05-16 13:50:16.210822,2024-05-16 13:50:18.538090,0 days 00:00:02.327268,21,3,71,6,COMPLETE
317,317,-11.87491341039684,7.074621241692367e-05,2024-05-16 13:50:18.540082,2024-05-16 13:50:23.283242,0 days 00:00:04.743160,36,51,131,6,COMPLETE
318,318,-7.64902628482582,5.355360728575357e-05,2024-05-16 13:50:23.283242,2024-05-16 13:50:26.072847,0 days 00:00:02.789605,6,15,24,6,COMPLETE
319,319,-3.781692354352324,3.929289298576891e-05,2024-05-16 13:50:26.072847,2024-05-16 13:50:36.729609,0 days 00:00:10.656762,6,153,199,6,COMPLETE
320,320,-405.66037889911433,0.00039865562057047455,2024-05-16 13:50:36.731604,2024-05-16 13:50:49.099084,0 days 00:00:12.367480,761,79,149,6,COMPLETE
321,321,-7180.444682881396,0.0010589911798431517,2024-05-16 13:50:49.114707,2024-05-16 13:51:00.296439,0 days 00:00:11.181732,905,46,157,6,COMPLETE
322,322,-152.65208733483126,0.0001830496309337857,2024-05-16 13:51:00.299433,2024-05-16 13:51:04.469602,0 days 00:00:04.170169,225,1,3,6,COMPLETE
323,323,-4.543141941403844,4.570407887964214e-05,2024-05-16 13:51:04.471596,2024-05-16 13:51:07.207864,0 days 00:00:02.736268,6,5,13,6,COMPLETE
324,324,-303.305750592823,0.00034918879419018167,2024-05-16 13:51:07.210856,2024-05-16 13:51:18.274201,0 days 00:00:11.063345,651,21,25,6,COMPLETE
325,325,-5.097303527421957,4.7850119921440275e-05,2024-05-16 13:51:18.276195,2024-05-16 13:51:23.643516,0 days 00:00:05.367321,6,47,88,6,COMPLETE
326,326,-7.620585654636933,5.4799505955915505e-05,2024-05-16 13:51:23.645511,2024-05-16 13:51:27.079558,0 days 00:00:03.434047,19,14,25,6,COMPLETE
327,327,-7110.73558797244,0.0011105111432080637,2024-05-16 13:51:27.081552,2024-05-16 13:51:38.692780,0 days 00:00:11.611228,992,24,129,6,COMPLETE
328,328,-4.72830141013739,4.624230878325222e-05,2024-05-16 13:51:38.696771,2024-05-16 13:51:48.253059,0 days 00:00:09.556288,6,132,150,6,COMPLETE
329,329,-4.365405910357052,4.48072322592521e-05,2024-05-16 13:51:48.255054,2024-05-16 13:51:54.429116,0 days 00:00:06.174062,4,99,117,6,COMPLETE
330,330,-781.4314214112622,0.00045255605448244406,2024-05-16 13:51:54.430114,2024-05-16 13:52:04.533497,0 days 00:00:10.103383,979,52,68,6,COMPLETE
