,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_smoothing_level,system_attrs_nsga2:generation,state
155,155,-1.3001469538298494,0.166223550563865,2024-05-16 07:27:49.664497,2024-05-16 07:27:52.465575,0 days 00:00:02.801078,26,0.5509864773795611,3,COMPLETE
156,156,0.14269509225761684,0.10983667039700828,2024-05-16 07:27:52.466537,2024-05-16 07:27:56.776408,0 days 00:00:04.309871,95,0.8000720441417185,3,COMPLETE
157,157,0.06299744836137111,0.11296177796772362,2024-05-16 07:27:56.777485,2024-05-16 07:28:01.993162,0 days 00:00:05.215677,90,0.38846842161564143,3,COMPLETE
158,158,-0.2136119215909357,0.1263321692661817,2024-05-16 07:28:01.994659,2024-05-16 07:28:04.545768,0 days 00:00:02.551109,53,0.4190875353980309,3,COMPLETE
159,159,-0.44941537730823866,0.14473036156627134,2024-05-16 07:28:04.547799,2024-05-16 07:28:06.083545,0 days 00:00:01.535746,76,0.7355143723931652,3,COMPLETE
160,160,-0.4416746727370685,0.13636709991432924,2024-05-16 07:28:06.084543,2024-05-16 07:28:08.224160,0 days 00:00:02.139617,35,0.7350785708412749,3,COMPLETE
161,161,-0.3517310588167061,0.13783400025061057,2024-05-16 07:28:08.225472,2024-05-16 07:28:10.403185,0 days 00:00:02.177713,53,0.02205486467546114,3,COMPLETE
162,162,-0.41746018364359294,0.13910575580048207,2024-05-16 07:28:10.405017,2024-05-16 07:28:12.597776,0 days 00:00:02.192759,47,0.7522448046864667,3,COMPLETE
163,163,-0.003961938799339193,0.10452611662398595,2024-05-16 07:28:12.602878,2024-05-16 07:28:14.374231,0 days 00:00:01.771353,72,0.9639382924056547,3,COMPLETE
164,164,-0.995570351922529,0.16595570282165398,2024-05-16 07:28:14.375229,2024-05-16 07:28:16.185246,0 days 00:00:01.810017,59,0.3166710595887352,3,COMPLETE
165,165,-0.21702807186550999,0.118200779844515,2024-05-16 07:28:16.186293,2024-05-16 07:28:19.298868,0 days 00:00:03.112575,47,0.7350785708412749,3,COMPLETE
166,166,-2.690264427453461,0.19447295439250434,2024-05-16 07:28:19.299910,2024-05-16 07:28:22.312732,0 days 00:00:03.012822,3,0.29207474446242476,3,COMPLETE
167,167,-0.27411465341357844,0.13156592951551668,2024-05-16 07:28:22.315696,2024-05-16 07:28:23.940247,0 days 00:00:01.624551,15,0.8533831973792977,3,COMPLETE
168,168,-0.9120703861306604,0.1623616279919015,2024-05-16 07:28:23.943046,2024-05-16 07:28:25.196239,0 days 00:00:01.253193,70,0.49950528559763596,3,COMPLETE
169,169,-8.639943437811668,0.2851021331184656,2024-05-16 07:28:25.202837,2024-05-16 07:28:26.675456,0 days 00:00:01.472619,32,0.1753581036700409,3,COMPLETE
170,170,-0.4750148658256844,0.13486140852519699,2024-05-16 07:28:26.677856,2024-05-16 07:28:28.659337,0 days 00:00:01.981481,88,0.7566320591560077,3,COMPLETE
171,171,-0.13126885616163256,0.124214243214029,2024-05-16 07:28:28.661905,2024-05-16 07:28:32.553723,0 days 00:00:03.891818,72,0.3613174417941928,3,COMPLETE
172,172,0.4132086801397354,0.08805149945014326,2024-05-16 07:28:32.555228,2024-05-16 07:28:36.046247,0 days 00:00:03.491019,60,0.8577995352210567,3,COMPLETE
173,173,-0.26348146309261067,0.12782721329226335,2024-05-16 07:28:36.048629,2024-05-16 07:28:39.217265,0 days 00:00:03.168636,74,0.34655207197010385,3,COMPLETE
174,174,0.05259250613273445,0.11430479013444939,2024-05-16 07:28:39.218743,2024-05-16 07:28:41.496224,0 days 00:00:02.277481,66,0.7566320591560077,3,COMPLETE
175,175,-0.36159126488139753,0.13569246653011213,2024-05-16 07:28:41.497983,2024-05-16 07:28:44.389664,0 days 00:00:02.891681,93,0.9001586576459149,3,COMPLETE
176,176,0.034121561875351536,0.11381374748581544,2024-05-16 07:28:44.393743,2024-05-16 07:28:47.855937,0 days 00:00:03.462194,97,0.8229562714927089,3,COMPLETE
177,177,-0.7058865124294875,0.15541371005879284,2024-05-16 07:28:47.856903,2024-05-16 07:28:50.262872,0 days 00:00:02.405969,87,0.15008051948901546,3,COMPLETE
178,178,-0.9732949937266877,0.16800726041634753,2024-05-16 07:28:50.264915,2024-05-16 07:28:51.914790,0 days 00:00:01.649875,50,0.06460058024570137,3,COMPLETE
179,179,-0.4708696419797874,0.13062248899255927,2024-05-16 07:28:51.921978,2024-05-16 07:28:54.203976,0 days 00:00:02.281998,50,0.5509864773795611,3,COMPLETE
180,180,0.13127532913884796,0.11204696583118545,2024-05-16 07:28:54.205079,2024-05-16 07:28:57.596224,0 days 00:00:03.391145,88,0.6749758374364825,3,COMPLETE
181,181,-0.7977061962726598,0.15841025221048985,2024-05-16 07:28:57.603106,2024-05-16 07:28:59.818275,0 days 00:00:02.215169,42,0.29207474446242476,3,COMPLETE
182,182,0.28418670546835045,0.09728449341283167,2024-05-16 07:28:59.820539,2024-05-16 07:29:04.051408,0 days 00:00:04.230869,35,0.5509864773795611,3,COMPLETE
183,183,-0.4087576367931849,0.131722167078102,2024-05-16 07:29:04.053106,2024-05-16 07:29:06.820320,0 days 00:00:02.767214,52,0.5720582186991324,3,COMPLETE
184,184,0.016338537882094252,0.11832526017983025,2024-05-16 07:29:06.821317,2024-05-16 07:29:10.142694,0 days 00:00:03.321377,72,0.7602056708341733,3,COMPLETE
185,185,-0.2571653508068533,0.12943754385233217,2024-05-16 07:29:10.144690,2024-05-16 07:29:12.345753,0 days 00:00:02.201063,71,0.39008118166098094,3,COMPLETE
186,186,-0.34143182898851004,0.13300112179712237,2024-05-16 07:29:12.351626,2024-05-16 07:29:13.678784,0 days 00:00:01.327158,66,0.90955935518465,3,COMPLETE
187,187,-0.6513939474054206,0.15274085986020608,2024-05-16 07:29:13.680515,2024-05-16 07:29:15.373829,0 days 00:00:01.693314,61,0.355630327163997,3,COMPLETE
188,188,0.4452144268323058,0.07955164980247578,2024-05-16 07:29:15.374996,2024-05-16 07:29:17.988024,0 days 00:00:02.613028,53,0.6671029982199992,3,COMPLETE
189,189,-4.320463980901312,0.2559547872124529,2024-05-16 07:29:17.994351,2024-05-16 07:29:21.760738,0 days 00:00:03.766387,3,0.8993982076620489,3,COMPLETE
190,190,-0.40735189561193436,0.13310075298257834,2024-05-16 07:29:21.762736,2024-05-16 07:29:24.115705,0 days 00:00:02.352969,61,0.9958009128599662,3,COMPLETE
191,191,0.4351011796579263,0.08610758420393792,2024-05-16 07:29:24.119560,2024-05-16 07:29:26.604772,0 days 00:00:02.485212,92,0.8834056863691265,3,COMPLETE
192,192,-0.03301752590514624,0.12255420448324872,2024-05-16 07:29:26.605755,2024-05-16 07:29:30.087936,0 days 00:00:03.482181,97,0.9958009128599662,3,COMPLETE
193,193,-0.6759612990639674,0.14424897853010923,2024-05-16 07:29:30.090214,2024-05-16 07:29:34.569798,0 days 00:00:04.479584,28,0.8162915913945851,3,COMPLETE
194,194,-0.5772722617609631,0.1473824851546688,2024-05-16 07:29:34.571828,2024-05-16 07:29:37.558092,0 days 00:00:02.986264,58,0.9582137126308615,3,COMPLETE
195,195,-0.12190574556932718,0.12760612758462453,2024-05-16 07:29:37.559554,2024-05-16 07:29:40.833602,0 days 00:00:03.274048,72,0.7988631722460279,3,COMPLETE
196,196,0.4477370286679395,0.0843451314349932,2024-05-16 07:29:40.834723,2024-05-16 07:29:43.195725,0 days 00:00:02.361002,56,0.8675878120475414,3,COMPLETE
197,197,0.42156592762940315,0.08718272065525164,2024-05-16 07:29:43.196723,2024-05-16 07:29:45.532652,0 days 00:00:02.335929,45,0.9001586576459149,3,COMPLETE
198,198,-0.1376792009756909,0.11848704607103748,2024-05-16 07:29:45.533260,2024-05-16 07:29:47.815328,0 days 00:00:02.282068,35,0.9950499976135305,3,COMPLETE
199,199,-0.5010998365739017,0.14245891113902698,2024-05-16 07:29:47.822256,2024-05-16 07:29:49.960203,0 days 00:00:02.137947,53,0.6671029982199992,3,COMPLETE
200,200,0.10764123749074064,0.10476912592025227,2024-05-16 07:29:49.972386,2024-05-16 07:29:52.693051,0 days 00:00:02.720665,52,0.5632803624389241,4,COMPLETE
201,201,0.19023833716473526,0.10459032839243651,2024-05-16 07:29:52.695482,2024-05-16 07:29:55.725848,0 days 00:00:03.030366,91,0.8852509038051116,4,COMPLETE
202,202,-0.890205535944288,0.14440612546156334,2024-05-16 07:29:55.726541,2024-05-16 07:29:58.183449,0 days 00:00:02.456908,53,0.8229562714927089,4,COMPLETE
203,203,-0.12003741351629775,0.12183050376003013,2024-05-16 07:29:58.185969,2024-05-16 07:30:00.265293,0 days 00:00:02.079324,71,0.45157100096823,4,COMPLETE
204,204,-0.8981324210032504,0.15003056247464203,2024-05-16 07:30:00.271103,2024-05-16 07:30:03.665734,0 days 00:00:03.394631,53,0.6749629346004905,4,COMPLETE
205,205,-0.19887663993170476,0.12934322812855967,2024-05-16 07:30:03.673346,2024-05-16 07:30:06.865880,0 days 00:00:03.192534,71,0.6920520246000765,4,COMPLETE
206,206,0.11403851806130998,0.11352794539647326,2024-05-16 07:30:06.875124,2024-05-16 07:30:09.972428,0 days 00:00:03.097304,81,0.807483152834771,4,COMPLETE
207,207,-0.9787702108039664,0.16384492543392482,2024-05-16 07:30:09.980176,2024-05-16 07:30:12.163178,0 days 00:00:02.183002,26,0.6594413548602521,4,COMPLETE
208,208,-0.4197336183058315,0.13840342081595594,2024-05-16 07:30:12.169104,2024-05-16 07:30:15.774970,0 days 00:00:03.605866,35,0.9001586576459149,4,COMPLETE
209,209,0.1678823679900186,0.10796998590104176,2024-05-16 07:30:15.779864,2024-05-16 07:30:20.341090,0 days 00:00:04.561226,60,0.8983915887688719,4,COMPLETE
210,210,0.07918308261820865,0.11024623418527199,2024-05-16 07:30:20.346077,2024-05-16 07:30:25.343645,0 days 00:00:04.997568,43,0.9639382924056547,4,COMPLETE
211,211,-0.7758130715773565,0.15058372344873364,2024-05-16 07:30:25.345977,2024-05-16 07:30:28.944607,0 days 00:00:03.598630,95,0.3746188862896781,4,COMPLETE
212,212,-0.46853647831885714,0.14212293005945442,2024-05-16 07:30:28.946230,2024-05-16 07:30:33.354684,0 days 00:00:04.408454,86,0.7601202334505146,4,COMPLETE
213,213,0.38743172392605557,0.0890920185802854,2024-05-16 07:30:33.356592,2024-05-16 07:30:37.954902,0 days 00:00:04.598310,53,0.6671029982199992,4,COMPLETE
214,214,-1.1001087858020382,0.17105613303760228,2024-05-16 07:30:37.958924,2024-05-16 07:30:40.142307,0 days 00:00:02.183383,71,0.05695291565991145,4,COMPLETE
215,215,0.3730302578975939,0.09216356609950882,2024-05-16 07:30:40.144303,2024-05-16 07:30:42.997123,0 days 00:00:02.852820,60,0.9250668686470647,4,COMPLETE
216,216,0.10059197076393381,0.11352300665572121,2024-05-16 07:30:42.998487,2024-05-16 07:30:46.415700,0 days 00:00:03.417213,85,0.905354333228145,4,COMPLETE
217,217,-0.010808391135832563,0.11531723137913133,2024-05-16 07:30:46.419858,2024-05-16 07:30:49.043569,0 days 00:00:02.623711,71,0.3852797155079255,4,COMPLETE
218,218,-0.8614443645650388,0.15460916202456865,2024-05-16 07:30:49.044566,2024-05-16 07:30:52.154398,0 days 00:00:03.109832,97,0.15004796051978198,4,COMPLETE
219,219,-0.3508457104821316,0.13230370934986985,2024-05-16 07:30:52.156601,2024-05-16 07:30:55.402745,0 days 00:00:03.246144,64,0.21580251957164498,4,COMPLETE
220,220,-0.07981297214693257,0.1196001283257833,2024-05-16 07:30:55.404242,2024-05-16 07:30:59.448420,0 days 00:00:04.044178,91,0.33504031664005274,4,COMPLETE
221,221,-1.523376839567396,0.19008357398721254,2024-05-16 07:30:59.450659,2024-05-16 07:31:01.095722,0 days 00:00:01.645063,53,0.03317019270925381,4,COMPLETE
222,222,-0.37977092045564986,0.139317012458996,2024-05-16 07:31:01.097580,2024-05-16 07:31:04.385485,0 days 00:00:03.287905,78,0.4487487122994823,4,COMPLETE
223,223,0.3901415619998426,0.09161629307691357,2024-05-16 07:31:04.386618,2024-05-16 07:31:09.183694,0 days 00:00:04.797076,56,0.7760869980298499,4,COMPLETE
224,224,0.4291556741337719,0.08719106734832967,2024-05-16 07:31:09.185758,2024-05-16 07:31:12.810354,0 days 00:00:03.624596,45,0.9001586576459149,4,COMPLETE
225,225,-0.7492335021620271,0.15274293287476498,2024-05-16 07:31:12.812598,2024-05-16 07:31:14.941582,0 days 00:00:02.128984,92,0.7601202334505146,4,COMPLETE
226,226,0.08079535588274447,0.11367128116829443,2024-05-16 07:31:14.943765,2024-05-16 07:31:19.874513,0 days 00:00:04.930748,53,0.6671029982199992,4,COMPLETE
227,227,-0.25298793240233686,0.12618231524521786,2024-05-16 07:31:19.878100,2024-05-16 07:31:22.472616,0 days 00:00:02.594516,39,0.6775381191614577,4,COMPLETE
228,228,-0.027587863648948142,0.11805984738583504,2024-05-16 07:31:22.474397,2024-05-16 07:31:25.278494,0 days 00:00:02.804097,88,0.5392483422496563,4,COMPLETE
229,229,-0.8787060404255016,0.15528370060482022,2024-05-16 07:31:25.282682,2024-05-16 07:31:26.386637,0 days 00:00:01.103955,35,0.17858658107306613,4,COMPLETE
230,230,0.11615204108963288,0.10952195168763756,2024-05-16 07:31:26.392525,2024-05-16 07:31:30.388185,0 days 00:00:03.995660,66,0.6695414789550771,4,COMPLETE
231,231,0.24328390359904076,0.10023803631169574,2024-05-16 07:31:30.390117,2024-05-16 07:31:34.075087,0 days 00:00:03.684970,95,0.8000720441417185,4,COMPLETE
232,232,-0.2608595367205059,0.1191605875516866,2024-05-16 07:31:34.077081,2024-05-16 07:31:36.834744,0 days 00:00:02.757663,56,0.9978820008776473,4,COMPLETE
233,233,-14.105289093498547,0.34220233206173595,2024-05-16 07:31:36.838193,2024-05-16 07:31:39.343635,0 days 00:00:02.505442,5,0.9250668686470647,4,COMPLETE
234,234,0.08062814867173015,0.11212028477131444,2024-05-16 07:31:39.344634,2024-05-16 07:31:42.326621,0 days 00:00:02.981987,15,0.8935854793502265,4,COMPLETE
235,235,-0.7928107535952427,0.1555801253354995,2024-05-16 07:31:42.328516,2024-05-16 07:31:44.187988,0 days 00:00:01.859472,24,0.9639382924056547,4,COMPLETE
236,236,-1.0853728532081965,0.16162106294324968,2024-05-16 07:31:44.191569,2024-05-16 07:31:45.834325,0 days 00:00:01.642756,56,0.8138503302998873,4,COMPLETE
237,237,-0.2900963888796141,0.11800499307821562,2024-05-16 07:31:45.836319,2024-05-16 07:31:47.462641,0 days 00:00:01.626322,21,0.6559384364007589,4,COMPLETE
238,238,0.45500318290571196,0.08390140612508681,2024-05-16 07:31:47.464337,2024-05-16 07:31:51.482580,0 days 00:00:04.018243,61,0.8870066551570652,4,COMPLETE
239,239,-0.2713677951331117,0.12548121457121741,2024-05-16 07:31:51.484319,2024-05-16 07:31:53.356023,0 days 00:00:01.871704,35,0.758285221318204,4,COMPLETE
240,240,0.036193531947566936,0.11503692739679852,2024-05-16 07:31:53.359930,2024-05-16 07:31:56.334737,0 days 00:00:02.974807,53,0.8675878120475414,4,COMPLETE
241,241,-0.005452546355880927,0.11933115203845346,2024-05-16 07:31:56.338473,2024-05-16 07:32:00.477603,0 days 00:00:04.139130,71,0.5582358130752066,4,COMPLETE
242,242,-1.0313952402774653,0.16657513872156224,2024-05-16 07:32:00.479645,2024-05-16 07:32:02.934590,0 days 00:00:02.454945,36,0.5172131649618704,4,COMPLETE
243,243,0.17784234210759634,0.10215252995804099,2024-05-16 07:32:02.942364,2024-05-16 07:32:06.214713,0 days 00:00:03.272349,60,0.36765988107108694,4,COMPLETE
244,244,-22.96805773400434,0.4160362426326287,2024-05-16 07:32:06.215806,2024-05-16 07:32:08.732278,0 days 00:00:02.516472,5,0.866371249519039,4,COMPLETE
245,245,-2.07488065943733,0.1745840565238564,2024-05-16 07:32:08.733891,2024-05-16 07:32:11.325597,0 days 00:00:02.591706,6,0.8834056863691265,4,COMPLETE
246,246,-0.1548690120652313,0.12508774001010828,2024-05-16 07:32:11.331033,2024-05-16 07:32:14.444414,0 days 00:00:03.113381,53,0.7601597395113561,4,COMPLETE
247,247,-0.2765145542697067,0.1275469063661283,2024-05-16 07:32:14.447139,2024-05-16 07:32:17.255671,0 days 00:00:02.808532,11,0.7602056708341733,4,COMPLETE
248,248,-0.7593652851482812,0.14845695525730304,2024-05-16 07:32:17.257154,2024-05-16 07:32:18.894905,0 days 00:00:01.637751,23,0.7818126433629602,4,COMPLETE
249,249,-18.547725539013925,0.4313308695670277,2024-05-16 07:32:18.896502,2024-05-16 07:32:21.802487,0 days 00:00:02.905985,7,0.8834056863691265,4,COMPLETE
250,250,0.028007255741746916,0.1113603860756452,2024-05-16 07:32:21.803918,2024-05-16 07:32:25.622390,0 days 00:00:03.818472,45,0.44385716311877654,5,COMPLETE
251,251,-0.42398403489776565,0.13833799005270392,2024-05-16 07:32:25.624110,2024-05-16 07:32:27.618752,0 days 00:00:01.994642,61,0.20262977712410202,5,COMPLETE
252,252,0.5583503846280653,0.07468811331435084,2024-05-16 07:32:27.620393,2024-05-16 07:32:30.657157,0 days 00:00:03.036764,47,0.7456381905048086,5,COMPLETE
253,253,0.22804420770618536,0.09939575087026256,2024-05-16 07:32:30.658165,2024-05-16 07:32:34.219571,0 days 00:00:03.561406,60,0.7818126433629602,5,COMPLETE
254,254,-0.35241099714832047,0.1339378383859512,2024-05-16 07:32:34.223666,2024-05-16 07:32:36.613357,0 days 00:00:02.389691,40,0.9250668686470647,5,COMPLETE
255,255,-1.1916727783490495,0.16797791898334072,2024-05-16 07:32:36.614355,2024-05-16 07:32:37.874555,0 days 00:00:01.260200,27,0.2874792851288347,5,COMPLETE
256,256,-6.809072098968831,0.31939747335478696,2024-05-16 07:32:37.877803,2024-05-16 07:32:40.464704,0 days 00:00:02.586901,4,0.8993982076620489,5,COMPLETE
257,257,0.09242159649247275,0.11462453203434571,2024-05-16 07:32:40.471663,2024-05-16 07:32:43.342906,0 days 00:00:02.871243,66,0.7601202334505146,5,COMPLETE
258,258,0.13281586313536148,0.1061133990050167,2024-05-16 07:32:43.344901,2024-05-16 07:32:46.907136,0 days 00:00:03.562235,60,0.9250668686470647,5,COMPLETE
259,259,-0.9723378809255877,0.15311955252042767,2024-05-16 07:32:46.908344,2024-05-16 07:32:49.388397,0 days 00:00:02.480053,66,0.8993982076620489,5,COMPLETE
260,260,0.12326012118057528,0.11010459626815665,2024-05-16 07:32:49.389396,2024-05-16 07:32:54.324470,0 days 00:00:04.935074,43,0.9250668686470647,5,COMPLETE
261,261,0.20686175266169968,0.10145116954094349,2024-05-16 07:32:54.328946,2024-05-16 07:32:57.393680,0 days 00:00:03.064734,35,0.8001512283649609,5,COMPLETE
262,262,-0.9357285207903605,0.16637275286969586,2024-05-16 07:32:57.394679,2024-05-16 07:33:00.114749,0 days 00:00:02.720070,54,0.054787245086829195,5,COMPLETE
263,263,0.015466274991033879,0.10812579816826987,2024-05-16 07:33:00.118446,2024-05-16 07:33:03.666219,0 days 00:00:03.547773,44,0.8286852243817374,5,COMPLETE
264,264,-0.04055444841464377,0.12277125329908885,2024-05-16 07:33:03.668159,2024-05-16 07:33:05.804396,0 days 00:00:02.136237,98,0.9987751554221752,5,COMPLETE
265,265,0.011480007771701283,0.1179306914993488,2024-05-16 07:33:05.805059,2024-05-16 07:33:09.032741,0 days 00:00:03.227682,97,0.8286852243817374,5,COMPLETE
266,266,-0.06176702630356794,0.12389125308732396,2024-05-16 07:33:09.034901,2024-05-16 07:33:10.293904,0 days 00:00:01.259003,15,0.5723360878832077,5,COMPLETE
267,267,-0.3853353854798615,0.13961172097262145,2024-05-16 07:33:10.295070,2024-05-16 07:33:12.254899,0 days 00:00:01.959829,90,0.09129858545009284,5,COMPLETE
268,268,-1.9435224465792111,0.189710430002236,2024-05-16 07:33:12.257707,2024-05-16 07:33:14.124877,0 days 00:00:01.867170,56,0.07909302931265072,5,COMPLETE
269,269,-0.48833894030777003,0.14533523212052385,2024-05-16 07:33:14.126912,2024-05-16 07:33:17.236659,0 days 00:00:03.109747,59,0.054379710055154185,5,COMPLETE
270,270,0.02378913830921181,0.10946544995352618,2024-05-16 07:33:17.238754,2024-05-16 07:33:19.405549,0 days 00:00:02.166795,53,0.8993982076620489,5,COMPLETE
271,271,-0.2593635349097429,0.1293208605540102,2024-05-16 07:33:19.410385,2024-05-16 07:33:21.529806,0 days 00:00:02.119421,97,0.6624190914690994,5,COMPLETE
272,272,0.5548244057810522,0.07673134188898285,2024-05-16 07:33:21.531799,2024-05-16 07:33:24.608931,0 days 00:00:03.077132,61,0.9001586576459149,5,COMPLETE
273,273,0.21564588036236237,0.10232223571811931,2024-05-16 07:33:24.610319,2024-05-16 07:33:27.044472,0 days 00:00:02.434153,91,0.9001586576459149,5,COMPLETE
274,274,-0.2231776704806343,0.12795145357225313,2024-05-16 07:33:27.046388,2024-05-16 07:33:29.183713,0 days 00:00:02.137325,54,0.343569262581481,5,COMPLETE
275,275,-0.20522908688140973,0.11985761421989856,2024-05-16 07:33:29.184864,2024-05-16 07:33:32.373805,0 days 00:00:03.188941,60,0.7265813965913044,5,COMPLETE
276,276,-1.688045770874394,0.19669772512757244,2024-05-16 07:33:32.374802,2024-05-16 07:33:33.661818,0 days 00:00:01.287016,61,0.01222685154292169,5,COMPLETE
277,277,0.5133302599912822,0.07889030400822625,2024-05-16 07:33:33.664320,2024-05-16 07:33:36.505879,0 days 00:00:02.841559,87,0.970616646575527,5,COMPLETE
278,278,0.3431099647230698,0.09297200652957313,2024-05-16 07:33:36.512591,2024-05-16 07:33:41.300650,0 days 00:00:04.788059,36,0.9950499976135305,5,COMPLETE
279,279,0.30495753369433864,0.09877043586843576,2024-05-16 07:33:41.302801,2024-05-16 07:33:44.272677,0 days 00:00:02.969876,79,0.8992938793328672,5,COMPLETE
280,280,-0.09433331178048018,0.11047317604326001,2024-05-16 07:33:44.273676,2024-05-16 07:33:47.614693,0 days 00:00:03.341017,79,0.9636793723998999,5,COMPLETE
281,281,0.08897379259856286,0.11109938181468346,2024-05-16 07:33:47.616344,2024-05-16 07:33:49.928107,0 days 00:00:02.311763,93,0.780917352954921,5,COMPLETE
282,282,-0.05453027438639326,0.12024669447484788,2024-05-16 07:33:49.930239,2024-05-16 07:33:53.228654,0 days 00:00:03.298415,70,0.7643849897391446,5,COMPLETE
283,283,-0.21692525575161378,0.12898957634798072,2024-05-16 07:33:53.230651,2024-05-16 07:33:54.936350,0 days 00:00:01.705699,58,0.7760869980298499,5,COMPLETE
284,284,-0.1890816672736996,0.13189531981141406,2024-05-16 07:33:54.938850,2024-05-16 07:33:56.575192,0 days 00:00:01.636342,81,0.7818126433629602,5,COMPLETE
285,285,0.12363608945173343,0.11271350577833347,2024-05-16 07:33:56.576191,2024-05-16 07:34:00.444689,0 days 00:00:03.868498,56,0.6020693062641951,5,COMPLETE
286,286,0.183046698961365,0.10211196861019531,2024-05-16 07:34:00.453451,2024-05-16 07:34:03.652495,0 days 00:00:03.199044,35,0.7601202334505146,5,COMPLETE
287,287,0.3987888987668202,0.08923291374996285,2024-05-16 07:34:03.654910,2024-05-16 07:34:06.458340,0 days 00:00:02.803430,92,0.623478751586934,5,COMPLETE
288,288,-0.31220009375836827,0.13153134670466624,2024-05-16 07:34:06.460746,2024-05-16 07:34:08.384583,0 days 00:00:01.923837,66,0.6910350479330608,5,COMPLETE
289,289,-30.17141832335211,0.5598459523225265,2024-05-16 07:34:08.386422,2024-05-16 07:34:10.954398,0 days 00:00:02.567976,8,0.9250668686470647,5,COMPLETE
290,290,-0.6850635920483376,0.15290772712757422,2024-05-16 07:34:10.960551,2024-05-16 07:34:14.876271,0 days 00:00:03.915720,79,0.21247635542333898,5,COMPLETE
291,291,-0.5872426433604359,0.14354882939906763,2024-05-16 07:34:14.878465,2024-05-16 07:34:16.000855,0 days 00:00:01.122390,24,0.8317909920447552,5,COMPLETE
292,292,0.35089892611593165,0.08772103754833074,2024-05-16 07:34:16.002349,2024-05-16 07:34:19.643162,0 days 00:00:03.640813,35,0.8000720441417185,5,COMPLETE
293,293,-0.6659743117134118,0.15731362110975228,2024-05-16 07:34:19.644443,2024-05-16 07:34:22.437803,0 days 00:00:02.793360,15,0.33646719444888495,5,COMPLETE
294,294,-0.7824654942049156,0.15573703683848375,2024-05-16 07:34:22.440030,2024-05-16 07:34:25.276390,0 days 00:00:02.836360,61,0.5770840932199969,5,COMPLETE
295,295,0.3492691172053116,0.09323222443956376,2024-05-16 07:34:25.279382,2024-05-16 07:34:28.755392,0 days 00:00:03.476010,75,0.6760328307904307,5,COMPLETE
296,296,0.45052406672505896,0.0845419341059046,2024-05-16 07:34:28.760653,2024-05-16 07:34:32.284437,0 days 00:00:03.523784,56,0.7760869980298499,5,COMPLETE
297,297,-0.03243289308444752,0.11746935500400194,2024-05-16 07:34:32.286402,2024-05-16 07:34:35.732278,0 days 00:00:03.445876,97,0.608820475848728,5,COMPLETE
298,298,0.2545640780472439,0.09988266130545216,2024-05-16 07:34:35.734945,2024-05-16 07:34:39.744708,0 days 00:00:04.009763,41,0.6671029982199992,5,COMPLETE
299,299,-1.2640076473438682,0.1637627511937814,2024-05-16 07:34:39.746834,2024-05-16 07:34:43.053379,0 days 00:00:03.306545,45,0.7759536542128412,5,COMPLETE
300,300,-0.1306640114935103,0.12473818121962951,2024-05-16 07:34:43.055826,2024-05-16 07:34:46.112394,0 days 00:00:03.056568,85,0.8834056863691265,6,COMPLETE
301,301,-2.4078555284613143,0.21193472696960952,2024-05-16 07:34:46.113776,2024-05-16 07:34:50.115216,0 days 00:00:04.001440,49,0.012592399579522628,6,COMPLETE
302,302,0.05890435146565929,0.11308763267350712,2024-05-16 07:34:50.118832,2024-05-16 07:34:52.444596,0 days 00:00:02.325764,75,0.8347184194430844,6,COMPLETE
303,303,0.36797105944707365,0.0926690210652954,2024-05-16 07:34:52.451223,2024-05-16 07:34:56.182086,0 days 00:00:03.730863,57,0.9001586576459149,6,COMPLETE
304,304,0.1699020736960599,0.09926357474945735,2024-05-16 07:34:56.183630,2024-05-16 07:34:58.555558,0 days 00:00:02.371928,54,0.8834056863691265,6,COMPLETE
305,305,-0.1738089285692292,0.12643112886404592,2024-05-16 07:34:58.557399,2024-05-16 07:35:01.299208,0 days 00:00:02.741809,60,0.7446269134043895,6,COMPLETE
306,306,-0.4645625959889378,0.12699913828408985,2024-05-16 07:35:01.303459,2024-05-16 07:35:04.559347,0 days 00:00:03.255888,42,0.6910350479330608,6,COMPLETE
307,307,-0.22197444969312374,0.131166578991182,2024-05-16 07:35:04.562543,2024-05-16 07:35:07.530037,0 days 00:00:02.967494,11,0.5509864773795611,6,COMPLETE
308,308,-1.1876912666374546,0.18011745126895837,2024-05-16 07:35:07.531601,2024-05-16 07:35:08.863753,0 days 00:00:01.332152,56,0.26465308731975545,6,COMPLETE
309,309,0.36423932930363984,0.09222883203101581,2024-05-16 07:35:08.865803,2024-05-16 07:35:15.007780,0 days 00:00:06.141977,41,0.7818126433629602,6,COMPLETE
310,310,-0.46568285404388143,0.13806018800679185,2024-05-16 07:35:15.010034,2024-05-16 07:35:17.784351,0 days 00:00:02.774317,56,0.7760869980298499,6,COMPLETE
311,311,0.3085108124694601,0.09329463535089796,2024-05-16 07:35:17.786589,2024-05-16 07:35:20.625388,0 days 00:00:02.838799,61,0.9950499976135305,6,COMPLETE
312,312,-0.46671476939417716,0.13188538515239426,2024-05-16 07:35:20.630878,2024-05-16 07:35:23.032852,0 days 00:00:02.401974,71,0.8993982076620489,6,COMPLETE
313,313,0.3431408261829242,0.09357284170248022,2024-05-16 07:35:23.034698,2024-05-16 07:35:26.114767,0 days 00:00:03.080069,98,0.6646415329932424,6,COMPLETE
