,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_smoothing_level,system_attrs_nsga2:generation,state
24,24,-3475.6798863630015,0.0009324493892764312,2024-05-16 15:50:08.636403,2024-05-16 15:50:14.897945,0 days 00:00:06.261542,722,0.04903634740216034,0,COMPLETE
25,25,-898.1020044675348,0.0005190111186112713,2024-05-16 15:50:14.897945,2024-05-16 15:50:23.011016,0 days 00:00:08.113071,788,0.736826829285494,0,COMPLETE
26,26,-11526.06573754071,0.0011608309584821516,2024-05-16 15:50:23.011016,2024-05-16 15:50:26.869279,0 days 00:00:03.858263,360,0.7563164084645753,0,COMPLETE
27,27,-446.5965650817652,0.0003522363161711955,2024-05-16 15:50:26.869279,2024-05-16 15:50:35.794446,0 days 00:00:08.925167,911,0.4727588788696411,0,COMPLETE
28,28,-85.76388340956932,0.00015646297498407162,2024-05-16 15:50:35.810066,2024-05-16 15:50:39.092065,0 days 00:00:03.281999,91,0.5912686061081124,0,COMPLETE
29,29,-66.06997974389012,0.00016574270869128876,2024-05-16 15:50:39.092065,2024-05-16 15:50:44.005908,0 days 00:00:04.913843,488,0.8486905423087708,0,COMPLETE
30,30,-366.84389551102885,0.00034059193858691436,2024-05-16 15:50:44.005908,2024-05-16 15:50:54.516030,0 days 00:00:10.510122,890,0.24586280335212696,0,COMPLETE
31,31,-512.5389120711974,0.00043774070152124457,2024-05-16 15:50:54.516030,2024-05-16 15:51:03.611344,0 days 00:00:09.095314,922,0.27119786814824753,0,COMPLETE
32,32,-21.91367589628009,9.139912878779748e-05,2024-05-16 15:51:03.626965,2024-05-16 15:51:06.311930,0 days 00:00:02.684965,133,0.31623522130022874,0,COMPLETE
33,33,-164.61386493160703,0.0002686161101821705,2024-05-16 15:51:06.311930,2024-05-16 15:51:10.876090,0 days 00:00:04.564160,601,0.46322260335088994,0,COMPLETE
34,34,-12.276123471598774,7.264808832719609e-05,2024-05-16 15:51:10.876090,2024-05-16 15:51:13.455370,0 days 00:00:02.579280,48,0.727249414469648,0,COMPLETE
35,35,-50.716141129165244,0.00014901868447970477,2024-05-16 15:51:13.457365,2024-05-16 15:51:17.264343,0 days 00:00:03.806978,366,0.7690667219527962,0,COMPLETE
36,36,-25.99120732781797,0.00010764563068386465,2024-05-16 15:51:17.264343,2024-05-16 15:51:20.169300,0 days 00:00:02.904957,88,0.7359073750155861,0,COMPLETE
37,37,-8.716761841695009,6.24152923984817e-05,2024-05-16 15:51:20.170663,2024-05-16 15:51:22.437148,0 days 00:00:02.266485,28,0.5820763192158604,0,COMPLETE
38,38,-17.25895085781974,8.352833402668717e-05,2024-05-16 15:51:22.437148,2024-05-16 15:51:26.695787,0 days 00:00:04.258639,271,0.3566108865813531,0,COMPLETE
39,39,-13952.468844364015,0.0014642020418549227,2024-05-16 15:51:26.711407,2024-05-16 15:51:34.979385,0 days 00:00:08.267978,956,0.8598833389057035,0,COMPLETE
40,40,-9843.177013651914,0.0011752429311790665,2024-05-16 15:51:34.996143,2024-05-16 15:51:40.926365,0 days 00:00:05.930222,679,0.4677353003515332,0,COMPLETE
41,41,-51.85450871109541,0.00014871574759756063,2024-05-16 15:51:40.926365,2024-05-16 15:51:44.172261,0 days 00:00:03.245896,452,0.05904257568378757,0,COMPLETE
42,42,-45.919776027238925,0.00010084195621469599,2024-05-16 15:51:44.172261,2024-05-16 15:51:46.693107,0 days 00:00:02.520846,38,0.07687995406342873,0,COMPLETE
43,43,-31.431593367354544,0.00011182875587089063,2024-05-16 15:51:46.694105,2024-05-16 15:51:49.972403,0 days 00:00:03.278298,193,0.9313771870153889,0,COMPLETE
44,44,-75.1206440531335,0.0001545475269181948,2024-05-16 15:51:49.972403,2024-05-16 15:51:53.495790,0 days 00:00:03.523387,163,0.4534916707088815,0,COMPLETE
45,45,-171.02586632058237,0.00024896806885305983,2024-05-16 15:51:53.495790,2024-05-16 15:51:57.977813,0 days 00:00:04.482023,622,0.5240053465001744,0,COMPLETE
46,46,-953.9110738195646,0.00044437923402485284,2024-05-16 15:51:57.978818,2024-05-16 15:52:06.765250,0 days 00:00:08.786432,757,0.25800386556468824,0,COMPLETE
47,47,-317.1242349307648,0.0003321432415336676,2024-05-16 15:52:06.765250,2024-05-16 15:52:10.585901,0 days 00:00:03.820651,462,0.37260236889430987,0,COMPLETE
48,48,-49.016001830539224,0.00013637216461573513,2024-05-16 15:52:10.585901,2024-05-16 15:52:14.355205,0 days 00:00:03.769304,383,0.5892189837330465,0,COMPLETE
49,49,-1051.1669481785489,0.0005186065785742665,2024-05-16 15:52:14.355205,2024-05-16 15:52:21.922318,0 days 00:00:07.567113,860,0.20109583833008038,0,COMPLETE
50,50,-7.776707463919164,5.9939330313148114e-05,2024-05-16 15:52:21.922318,2024-05-16 15:52:24.502165,0 days 00:00:02.579847,28,0.2216019193514117,1,COMPLETE
51,51,-472.9132714951021,0.0003463550193769111,2024-05-16 15:52:24.502165,2024-05-16 15:52:27.907147,0 days 00:00:03.404982,466,0.4534916707088815,1,COMPLETE
52,52,-29491.406232538004,0.0019810185643796886,2024-05-16 15:52:27.907147,2024-05-16 15:52:33.565001,0 days 00:00:05.657854,671,0.8612031149250001,1,COMPLETE
53,53,-71439.2124170961,0.0028692626094731204,2024-05-16 15:52:33.566995,2024-05-16 15:52:41.183114,0 days 00:00:07.616119,934,0.31623522130022874,1,COMPLETE
54,54,-174.1524118064221,0.0002725464512728811,2024-05-16 15:52:41.199828,2024-05-16 15:52:47.162529,0 days 00:00:05.962701,833,0.4094800944665796,1,COMPLETE
55,55,-6295.263841554396,0.0011929106093131981,2024-05-16 15:52:47.162529,2024-05-16 15:52:54.104137,0 days 00:00:06.941608,825,0.07687995406342873,1,COMPLETE
56,56,-23.58282754354982,9.992085762601677e-05,2024-05-16 15:52:54.106133,2024-05-16 15:52:56.692141,0 days 00:00:02.586008,112,0.24586280335212696,1,COMPLETE
57,57,-338.15305385680983,0.00037611405037559604,2024-05-16 15:52:56.692141,2024-05-16 15:53:03.632633,0 days 00:00:06.940492,879,0.8722663846764642,1,COMPLETE
58,58,-799.1486800843849,0.00046740404319093833,2024-05-16 15:53:03.632633,2024-05-16 15:53:09.503272,0 days 00:00:05.870639,666,0.9784318794251509,1,COMPLETE
59,59,-12.045592356836266,7.3554689062255e-05,2024-05-16 15:53:09.503272,2024-05-16 15:53:12.086907,0 days 00:00:02.583635,46,0.4677353003515332,1,COMPLETE
60,60,-4231.474195484001,0.000853534244041499,2024-05-16 15:53:12.088902,2024-05-16 15:53:16.714541,0 days 00:00:04.625639,528,0.9730200035074321,1,COMPLETE
61,61,-24.35288209920762,0.00010318295923393308,2024-05-16 15:53:16.714541,2024-05-16 15:53:19.494419,0 days 00:00:02.779878,77,0.8486905423087708,1,COMPLETE
62,62,-1679.8666084604993,0.0005941808363470301,2024-05-16 15:53:19.494419,2024-05-16 15:53:23.055112,0 days 00:00:03.560693,380,0.9631583576009453,1,COMPLETE
63,63,-778.5687345105459,0.0005030007774750784,2024-05-16 15:53:23.055112,2024-05-16 16:02:29.531915,0 days 00:09:06.476803,874,0.4701113307071225,1,COMPLETE
64,64,-1272.0659073132908,0.0005973548830060015,2024-05-16 16:02:29.531915,2024-05-16 16:02:39.196569,0 days 00:00:09.664654,935,0.5206441973802353,1,COMPLETE
65,65,-98.13756009602096,0.00020761840898824574,2024-05-16 16:02:39.196569,2024-05-16 16:02:45.431258,0 days 00:00:06.234689,650,0.14040509785951327,1,COMPLETE
66,66,-9797.28591228581,0.0015293457484805227,2024-05-16 16:02:45.431258,2024-05-16 16:02:55.243585,0 days 00:00:09.812327,922,0.5347630823550985,1,COMPLETE
67,67,-16.92872048220755,8.621332546199643e-05,2024-05-16 16:02:55.259206,2024-05-16 16:02:59.549306,0 days 00:00:04.290100,309,0.43858849990078563,1,COMPLETE
68,68,-32.00509931650325,0.00010801658738686067,2024-05-16 16:02:59.549306,2024-05-16 16:03:02.386866,0 days 00:00:02.837560,93,0.8158218246609727,1,COMPLETE
69,69,-30.904041484497753,0.00011188883920813984,2024-05-16 16:03:02.386866,2024-05-16 16:03:05.191530,0 days 00:00:02.804664,162,0.2485639383922833,1,COMPLETE
70,70,-197.08744564204284,0.0002751160527007226,2024-05-16 16:03:05.193525,2024-05-16 16:03:11.842844,0 days 00:00:06.649319,709,0.6565761244399522,1,COMPLETE
71,71,-4993.519766229338,0.0009779922262029596,2024-05-16 16:03:11.842844,2024-05-16 16:03:14.600852,0 days 00:00:02.758008,212,0.7359073750155861,1,COMPLETE
72,72,-65.43382779658972,0.00013157710282265004,2024-05-16 16:03:14.602766,2024-05-16 16:03:17.308237,0 days 00:00:02.705471,54,0.5820763192158604,1,COMPLETE
73,73,-42.053765876643936,0.0001328911073014144,2024-05-16 16:03:17.310231,2024-05-16 16:03:20.597509,0 days 00:00:03.287278,379,0.6565761244399522,1,COMPLETE
74,74,-1490.776965110924,0.0005091963952774427,2024-05-16 16:03:20.613130,2024-05-16 16:03:24.490044,0 days 00:00:03.876914,274,0.041884353688691145,1,COMPLETE
75,75,-2020.9551513728736,0.000593376325877721,2024-05-16 16:03:24.490044,2024-05-16 16:03:28.661205,0 days 00:00:04.171161,587,0.15042441097399273,1,COMPLETE
76,76,-4431.9683087102685,0.000817402633969532,2024-05-16 16:03:28.663859,2024-05-16 16:03:33.685015,0 days 00:00:05.021156,589,0.9070323592867262,1,COMPLETE
77,77,-20338.550965758586,0.0014534303651444606,2024-05-16 16:03:33.700637,2024-05-16 16:03:37.213840,0 days 00:00:03.513203,366,0.7690667219527962,1,COMPLETE
78,78,-200.48787355426526,0.00028973299823564525,2024-05-16 16:03:37.216271,2024-05-16 16:03:41.884961,0 days 00:00:04.668690,567,0.25800386556468824,1,COMPLETE
79,79,-24.287807377017977,0.00010322133443372669,2024-05-16 16:03:41.884961,2024-05-16 16:03:44.469177,0 days 00:00:02.584216,88,0.4225403596396591,1,COMPLETE
80,80,-4.631735737381703,4.5663143301976e-05,2024-05-16 16:03:44.469177,2024-05-16 16:03:46.745884,0 days 00:00:02.276707,10,0.3410241655299938,1,COMPLETE
81,81,-10.0416585057156,6.693284197948882e-05,2024-05-16 16:03:46.745884,2024-05-16 16:03:49.326004,0 days 00:00:02.580120,38,0.9466116448614044,1,COMPLETE
82,82,-38.78830784609436,0.00011003906981687859,2024-05-16 16:03:49.327964,2024-05-16 16:03:53.065423,0 days 00:00:03.737459,334,0.31623522130022874,1,COMPLETE
83,83,-127.17029302549228,0.00022834779456536356,2024-05-16 16:03:53.065423,2024-05-16 16:03:57.026614,0 days 00:00:03.961191,594,0.9809805027443259,1,COMPLETE
84,84,-90897.82939079781,0.0030533763350782937,2024-05-16 16:03:57.026614,2024-05-16 16:04:01.201991,0 days 00:00:04.175377,383,0.8271529792220274,1,COMPLETE
85,85,-18.245309440031892,9.000972121209357e-05,2024-05-16 16:04:01.202991,2024-05-16 16:04:04.632940,0 days 00:00:03.429949,221,0.5969862351433374,1,COMPLETE
86,86,-194.35250066864938,0.0002922793889536085,2024-05-16 16:04:04.632940,2024-05-16 16:04:12.265804,0 days 00:00:07.632864,888,0.5240053465001744,1,COMPLETE
87,87,-82130.27157919915,0.0037411739480208914,2024-05-16 16:04:12.265804,2024-05-16 16:04:20.021984,0 days 00:00:07.756180,727,0.49688259254263734,1,COMPLETE
88,88,-281.44245113511545,0.0002193059687385011,2024-05-16 16:04:20.024217,2024-05-16 16:04:23.330748,0 days 00:00:03.306531,256,0.5206441973802353,1,COMPLETE
89,89,-138.41480337424167,0.00024064765516118943,2024-05-16 16:04:23.330748,2024-05-16 16:04:27.893809,0 days 00:00:04.563061,599,0.5575146757243933,1,COMPLETE
90,90,-18.33585254961738,9.046479245870337e-05,2024-05-16 16:04:27.893809,2024-05-16 16:04:31.517813,0 days 00:00:03.624004,150,0.6565761244399522,1,COMPLETE
91,91,-368.47528950413994,0.0002545144751723837,2024-05-16 16:04:31.519808,2024-05-16 16:04:35.487520,0 days 00:00:03.967712,256,0.3096970211282124,1,COMPLETE
92,92,-153183.0948141333,0.004024517541342855,2024-05-16 16:04:35.487520,2024-05-16 16:04:42.860094,0 days 00:00:07.372574,882,0.751954206018352,1,COMPLETE
93,93,-23719.769399041215,0.001701040131993099,2024-05-16 16:04:42.860094,2024-05-16 16:04:52.241837,0 days 00:00:09.381743,979,0.46322260335088994,1,COMPLETE
94,94,-71.88247348550792,0.0001777324710029833,2024-05-16 16:04:52.241837,2024-05-16 16:04:56.070482,0 days 00:00:03.828645,462,0.37260236889430987,1,COMPLETE
95,95,-8939.159188330308,0.0011597976530252395,2024-05-16 16:04:56.072510,2024-05-16 16:05:03.258037,0 days 00:00:07.185527,974,0.7513951473158215,1,COMPLETE
96,96,-2536.0338874000054,0.0007189662490385297,2024-05-16 16:05:03.258037,2024-05-16 16:05:10.812272,0 days 00:00:07.554235,682,0.5206441973802353,1,COMPLETE
97,97,-28.869930801786175,0.0001129214218694988,2024-05-16 16:05:10.812272,2024-05-16 16:05:15.684106,0 days 00:00:04.871834,303,0.9471749852420387,1,COMPLETE
98,98,-20.95361725202654,8.521252212907723e-05,2024-05-16 16:05:15.686102,2024-05-16 16:05:18.993489,0 days 00:00:03.307387,48,0.32365420152552704,1,COMPLETE
99,99,-1882.4830114593526,0.0006302138152097001,2024-05-16 16:05:19.009109,2024-05-16 16:05:25.093479,0 days 00:00:06.084370,560,0.8371380327934184,1,COMPLETE
100,100,-4.243892520854949,4.42240287218471e-05,2024-05-16 16:05:25.093479,2024-05-16 16:05:27.758385,0 days 00:00:02.664906,10,0.4677353003515332,2,COMPLETE
101,101,-2025.1938740886835,0.000698013096273846,2024-05-16 16:05:27.758385,2024-05-16 16:05:34.233057,0 days 00:00:06.474672,699,0.9313771870153889,2,COMPLETE
102,102,-12.447055616520327,7.381076918196577e-05,2024-05-16 16:05:34.248680,2024-05-16 16:05:36.780243,0 days 00:00:02.531563,48,0.43858849990078563,2,COMPLETE
103,103,-127.66962613525675,0.0002342703575520836,2024-05-16 16:05:36.780243,2024-05-16 16:05:41.915281,0 days 00:00:05.135038,594,0.6492746626213346,2,COMPLETE
104,104,-61.500527186873036,0.0001575184515090617,2024-05-16 16:05:41.915281,2024-05-16 16:05:46.824284,0 days 00:00:04.909003,452,0.6565761244399522,2,COMPLETE
105,105,-5178.853216366233,0.0008131308988019627,2024-05-16 16:05:46.824284,2024-05-16 16:05:50.004961,0 days 00:00:03.180677,309,0.03611882306522718,2,COMPLETE
106,106,-339.6717813573586,0.000383106855218187,2024-05-16 16:05:50.004961,2024-05-16 16:05:59.270563,0 days 00:00:09.265602,959,0.8158218246609727,2,COMPLETE
107,107,-5516.6357529179895,0.0011088240139124751,2024-05-16 16:05:59.270563,2024-05-16 16:06:06.678893,0 days 00:00:07.408330,939,0.22154809857866475,2,COMPLETE
108,108,-153.36335742902537,0.0002072416415968636,2024-05-16 16:06:06.678893,2024-05-16 16:06:09.132773,0 days 00:00:02.453880,221,0.5735685384349908,2,COMPLETE
109,109,-288660.14371610363,0.00528788957043346,2024-05-16 16:06:09.132773,2024-05-16 16:06:16.779277,0 days 00:00:07.646504,811,0.768914520236804,2,COMPLETE
110,110,-309.146186504492,0.0003369452390137688,2024-05-16 16:06:16.780274,2024-05-16 16:06:21.610083,0 days 00:00:04.829809,574,0.8658142105117695,2,COMPLETE
111,111,-2982.9956087854525,0.0005533684141579643,2024-05-16 16:06:21.610083,2024-05-16 16:06:24.152278,0 days 00:00:02.542195,38,0.3014443970319741,2,COMPLETE
112,112,-16.84787348948741,8.45862475009527e-05,2024-05-16 16:06:24.154273,2024-05-16 16:06:27.218151,0 days 00:00:03.063878,54,0.5820763192158604,2,COMPLETE
113,113,-31.673862743954697,8.426721661859827e-05,2024-05-16 16:06:27.218151,2024-05-16 16:06:30.581577,0 days 00:00:03.363426,20,0.5206441973802353,2,COMPLETE
114,114,-106.18307327333528,0.00021706864797525614,2024-05-16 16:06:30.597198,2024-05-16 16:06:35.609350,0 days 00:00:05.012152,488,0.2216019193514117,2,COMPLETE
115,115,-46445.8643200941,0.002104442836446098,2024-05-16 16:06:35.611346,2024-05-16 16:06:39.027784,0 days 00:00:03.416438,149,0.9466116448614044,2,COMPLETE
116,116,-48.63883064217934,0.00013810561246505325,2024-05-16 16:06:39.028879,2024-05-16 16:06:42.992936,0 days 00:00:03.964057,448,0.5206441973802353,2,COMPLETE
117,117,-9215.672204558412,0.0011700291407149236,2024-05-16 16:06:42.992936,2024-05-16 16:06:53.498333,0 days 00:00:10.505397,880,0.1866915842294491,2,COMPLETE
118,118,-9.852677406846052,5.832249034664216e-05,2024-05-16 16:06:53.501325,2024-05-16 16:06:55.789780,0 days 00:00:02.288455,38,0.15241221864684773,2,COMPLETE
119,119,-100.61243895111907,0.00016352762612463433,2024-05-16 16:06:55.789780,2024-05-16 16:06:58.802632,0 days 00:00:03.012852,112,0.8158218246609727,2,COMPLETE
120,120,-267.9705681379911,0.00024218035912529717,2024-05-16 16:06:58.802632,2024-05-16 16:07:02.937224,0 days 00:00:04.134592,366,0.4483257499895512,2,COMPLETE
121,121,-19.46257627273844,9.133397179185388e-05,2024-05-16 16:07:02.937224,2024-05-16 16:07:06.215909,0 days 00:00:03.278685,164,0.7449312879179957,2,COMPLETE
122,122,-35.90818386698934,0.00011896763864834858,2024-05-16 16:07:06.215909,2024-05-16 16:07:10.002752,0 days 00:00:03.786843,221,0.5969862351433374,2,COMPLETE
123,123,-14.321972458220651,7.29027837048397e-05,2024-05-16 16:07:10.004749,2024-05-16 16:07:13.026240,0 days 00:00:03.021491,28,0.7726452588426992,2,COMPLETE
124,124,-18.743551276066466,8.83656912054047e-05,2024-05-16 16:07:13.027237,2024-05-16 16:07:15.733088,0 days 00:00:02.705851,54,0.0036525611149411663,2,COMPLETE
125,125,-153.19964458357268,0.000219620564342349,2024-05-16 16:07:15.733088,2024-05-16 16:07:20.049101,0 days 00:00:04.316013,462,0.27761902917797454,2,COMPLETE
126,126,-223.0487374080004,0.0002218162611751286,2024-05-16 16:07:20.049101,2024-05-16 16:07:25.117348,0 days 00:00:05.068247,503,0.08042449419445385,2,COMPLETE
127,127,-59.740544431098314,0.0001536146257424793,2024-05-16 16:07:25.117348,2024-05-16 16:07:29.134516,0 days 00:00:04.017168,492,0.07629972798407869,2,COMPLETE
128,128,-65979.20646268064,0.003000431811624898,2024-05-16 16:07:29.134516,2024-05-16 16:07:33.468764,0 days 00:00:04.334248,430,0.018457460357729993,2,COMPLETE
129,129,-16.07367730583726,8.320200475971846e-05,2024-05-16 16:07:33.484386,2024-05-16 16:07:36.510646,0 days 00:00:03.026260,174,0.5820763192158604,2,COMPLETE
130,130,-29.380163925582643,0.00010392717267154236,2024-05-16 16:07:36.510646,2024-05-16 16:07:39.893332,0 days 00:00:03.382686,303,0.8486905423087708,2,COMPLETE
131,131,-12.891242797889197,7.610935909730557e-05,2024-05-16 16:07:39.894328,2024-05-16 16:07:42.583752,0 days 00:00:02.689424,38,0.7273830904875188,2,COMPLETE
132,132,-7667.502228852825,0.0008953241295868823,2024-05-16 16:07:42.583752,2024-05-16 16:07:46.493906,0 days 00:00:03.910154,256,0.5206441973802353,2,COMPLETE
133,133,-31.223976971153963,0.0001049139368131482,2024-05-16 16:07:46.493906,2024-05-16 16:07:50.678821,0 days 00:00:04.184915,221,0.18717508405520955,2,COMPLETE
134,134,-22.007098384879413,9.735789885306767e-05,2024-05-16 16:07:50.679874,2024-05-16 16:07:54.228278,0 days 00:00:03.548404,150,0.6565761244399522,2,COMPLETE
135,135,-9101.83540876874,0.0009881813693570457,2024-05-16 16:07:54.228278,2024-05-16 16:07:57.776796,0 days 00:00:03.548518,256,0.42888198550401757,2,COMPLETE
136,136,-193905.69335036507,0.004282962466553802,2024-05-16 16:07:57.776796,2024-05-16 16:08:02.993583,0 days 00:00:05.216787,394,0.0023816833912477797,2,COMPLETE
137,137,-155.53368341445523,0.00022252236203947293,2024-05-16 16:08:02.994581,2024-05-16 16:08:07.923747,0 days 00:00:04.929166,366,0.7690667219527962,2,COMPLETE
138,138,-3.891331749129344,4.281166662709124e-05,2024-05-16 16:08:07.925743,2024-05-16 16:08:10.654979,0 days 00:00:02.729236,10,0.759949066650675,2,COMPLETE
139,139,-263658.26092281326,0.005079368040784403,2024-05-16 16:08:10.654979,2024-05-16 16:08:17.940373,0 days 00:00:07.285394,951,0.36719210282605275,2,COMPLETE
140,140,-612.7031969614798,0.00047415590472397486,2024-05-16 16:08:17.940373,2024-05-16 16:08:26.513558,0 days 00:00:08.573185,764,0.07687995406342873,2,COMPLETE
141,141,-26.102530309410646,0.00010517607398658605,2024-05-16 16:08:26.515561,2024-05-16 16:08:31.161012,0 days 00:00:04.645451,303,0.9471749852420387,2,COMPLETE
142,142,-71.0508318318167,0.00014360729645783964,2024-05-16 16:08:31.161012,2024-05-16 16:08:33.969181,0 days 00:00:02.808169,49,0.9809805027443259,2,COMPLETE
143,143,-7270.227002746028,0.0013132061590459612,2024-05-16 16:08:33.971174,2024-05-16 16:08:37.344286,0 days 00:00:03.373112,478,0.013079872527494096,2,COMPLETE
144,144,-3712.769166456176,0.000909860283638915,2024-05-16 16:08:37.344286,2024-05-16 16:08:44.189876,0 days 00:00:06.845590,821,0.5828879741865327,2,COMPLETE
145,145,-109230.17122403,0.003334480334135086,2024-05-16 16:08:44.189876,2024-05-16 16:08:50.469139,0 days 00:00:06.279263,829,0.3566108865813531,2,COMPLETE
146,146,-72.25256478831507,0.00017106898928897127,2024-05-16 16:08:50.469139,2024-05-16 16:08:54.632326,0 days 00:00:04.163187,462,0.9809805027443259,2,COMPLETE
147,147,-4.377341981021035,4.441472882778823e-05,2024-05-16 16:08:54.632326,2024-05-16 16:08:57.025010,0 days 00:00:02.392684,10,0.3410241655299938,2,COMPLETE
148,148,-9.481885013588322,5.8405816458838276e-05,2024-05-16 16:08:57.025010,2024-05-16 16:09:00.562096,0 days 00:00:03.537086,303,0.7491029379273602,2,COMPLETE
149,149,-225.3043340414744,0.00029913374820176816,2024-05-16 16:09:00.562096,2024-05-16 16:09:08.213399,0 days 00:00:07.651303,937,0.8773195522062868,2,COMPLETE
150,150,-8749.27921068417,0.0011462181897797148,2024-05-16 16:09:08.213399,2024-05-16 16:09:15.028585,0 days 00:00:06.815186,677,0.7738960405974936,3,COMPLETE
151,151,-16.649797677737507,8.529996379626163e-05,2024-05-16 16:09:15.028585,2024-05-16 16:09:17.472540,0 days 00:00:02.443955,54,0.0036525611149411663,3,COMPLETE
152,152,-7191.300617904895,0.0009610336821162989,2024-05-16 16:09:17.473537,2024-05-16 16:09:22.312236,0 days 00:00:04.838699,621,0.6295848835279446,3,COMPLETE
153,153,-21.033874733994104,9.388816944639583e-05,2024-05-16 16:09:22.312236,2024-05-16 16:09:25.399499,0 days 00:00:03.087263,271,0.3566108865813531,3,COMPLETE
154,154,-4.084408757669832,4.380818124283552e-05,2024-05-16 16:09:25.399499,2024-05-16 16:09:27.467245,0 days 00:00:02.067746,10,0.3410241655299938,3,COMPLETE
155,155,-105.79470840938734,0.00020906825225684277,2024-05-16 16:09:27.467245,2024-05-16 16:09:31.610364,0 days 00:00:04.143119,486,0.4677353003515332,3,COMPLETE
156,156,-27.482415537311248,0.00010920899366352618,2024-05-16 16:09:31.612359,2024-05-16 16:09:35.516376,0 days 00:00:03.904017,133,0.8158218246609727,3,COMPLETE
